celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,week1_avg_score,week1_score_std,week2_avg_score,week2_score_std,week3_avg_score,week3_score_std,week4_avg_score,week4_score_std,week5_avg_score,week5_score_std,week6_avg_score,week6_score_std,week7_avg_score,week7_score_std,week8_avg_score,week8_score_std,week9_avg_score,week9_score_std,week10_avg_score,week10_score_std,week11_avg_score,week11_score_std,weeks_survived,season_avg_score,season_score_std,season_max_score,season_min_score,early_avg_score,late_avg_score,score_improvement,is_Actor_Actress,is_Athlete,is_TV_Personality,is_Singer_Rapper,is_Model,is_Comedian,is_Social_Media_Personality,is_Radio_Personality,age_group,is_international,week1_participated,week2_participated,week3_participated,week4_participated,week5_participated,week6_participated,week7_participated,week8_participated,week9_participated,week10_participated,week11_participated,total_weeks_participated,consecutive_weeks
Cameron Mathison,Edyta Sliwinska,Actor/Actress,International,Canada,38,5,Eliminated Week 8,5,7.0,7.0,7.0,,7.0,7.0,7.0,,8.0,7.0,8.0,,9.0,9.0,9.0,,8.0,9.0,9.0,,9.0,8.0,8.0,,8.5,8.5,8.5,,8.5,8.5,8.5,,,,,,,,,,,,,,7.0,0.0,7.0,0.0,7.666666666666667,0.5773502691896258,9.0,0.0,8.666666666666666,0.5773502691896257,8.333333333333334,0.5773502691896257,8.5,0.0,8.5,0.0,,,,,,,8.0,8.083333333333334,0.7663560447348133,9.0,7.0,7.222222222222222,,,1,0,0,0,0,0,0,0,35-50,1,1,1,1,1,1,1,1,1,0,0,0,8,8
Jane Seymour,Tony Dovolani,Actor/Actress,International,England,56,5,Eliminated Week 7,6,8.0,8.0,8.0,,7.0,7.0,7.0,,9.0,9.0,9.0,,8.0,9.0,9.0,,8.0,9.0,9.0,,8.0,7.0,7.0,,8.0,8.5,8.5,,,,,,,,,,,,,,,,,,8.0,0.0,7.0,0.0,9.0,0.0,8.666666666666666,0.5773502691896257,8.666666666666666,0.5773502691896257,7.333333333333333,0.5773502691896258,8.333333333333334,0.2886751345948129,,,,,,,,,7.0,8.142857142857142,0.7417981870189156,9.0,7.0,8.0,,,1,0,0,0,0,0,0,0,>50,1,1,1,1,1,1,1,1,0,0,0,0,7,7
Sabrina Bryan,Mark Ballas,Actor/Actress,California,United States,23,5,Eliminated Week 6,7,9.0,8.0,9.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,10.0,10.0,10.0,,9.0,9.0,10.0,,9.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,8.666666666666666,0.5773502691896257,8.666666666666666,0.5773502691896257,9.0,0.0,10.0,0.0,9.333333333333334,0.5773502691896257,8.333333333333334,0.5773502691896257,,,,,,,,,,,6.0,9.0,0.5962847939999439,10.0,8.333333333333334,8.777777777777777,,,1,0,0,0,0,0,0,0,<25,0,1,1,1,1,1,1,0,0,0,0,0,6,6
Jennie Garth,Derek Hough,Actor/Actress,Illinois,United States,35,5,Eliminated Week 9,4,7.0,7.0,7.0,,7.0,7.0,7.0,,9.0,8.0,9.0,,8.0,10.0,9.0,,8.0,9.0,8.0,,9.0,9.0,9.0,,8.5,8.5,9.5,,8.5,8.5,8.0,,9.5,10.0,9.5,,,,,,,,,,7.0,0.0,7.0,0.0,8.666666666666666,0.5773502691896257,9.0,1.0,8.333333333333334,0.5773502691896257,9.0,0.0,8.833333333333334,0.5773502691896257,8.333333333333334,0.2886751345948129,9.666666666666666,0.2886751345948129,,,,,9.0,8.425925925925926,0.901815726708218,9.666666666666666,7.0,7.5555555555555545,9.666666666666666,2.1111111111111116,1,0,0,0,0,0,0,0,25-35,0,1,1,1,1,1,1,1,1,1,0,0,9,9
Floyd Mayweather Jr. ,Karina Smirnoff,Athlete,Michigan,United States,30,5,Eliminated Week 4,9,6.0,6.0,6.0,,7.0,7.0,7.0,,7.0,7.0,7.0,,7.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,7.0,0.0,7.0,0.0,7.666666666666667,0.5773502691896258,,,,,,,,,,,,,,,4.0,6.916666666666667,0.6871842709362769,7.666666666666667,6.0,6.666666666666667,,,0,1,0,0,0,0,0,0,25-35,0,1,1,1,1,0,0,0,0,0,0,0,4,4
Josie Maran,Alec Mazo,Model,California,United States,29,5,Eliminated Week 1,12,6.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.333333333333333,0.5773502691896258,,,,,,,,,,,,,,,,,,,,,1.0,5.333333333333333,,5.333333333333333,5.333333333333333,5.333333333333333,,,0,0,0,0,1,0,0,0,25-35,0,1,0,0,0,0,0,0,0,0,0,0,1,1
Albert Reed,Anna Trebunskaya,Model,Florida,United States,22,5,Eliminated Week 2,11,7.0,7.0,7.0,,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,7.0,0.0,,,,,,,,,,,,,,,,,,,2.0,7.0,0.0,7.0,7.0,7.0,,,0,0,0,0,1,0,0,0,<25,0,1,1,0,0,0,0,0,0,0,0,0,2,2
Helio Castroneves,Julianne Hough,Racing Driver,International,Brazil,32,5,1st Place,1,8.0,9.0,8.0,,9.0,9.0,9.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,8.0,7.0,8.0,,9.0,10.0,9.0,,9.0,8.5,8.5,,9.5,9.5,9.5,,10.0,10.0,10.0,,9.0,9.3333,9.6666,,,,,,8.333333333333334,0.5773502691896257,9.0,0.0,8.0,0.0,9.0,0.0,7.666666666666667,0.5773502691896258,9.333333333333334,0.5773502691896257,8.666666666666666,0.2886751345948129,9.5,0.0,10.0,0.0,9.333300000000001,0.3333000000000004,,,11.0,8.88333,0.720294264361174,10.0,7.666666666666667,8.444444444444445,9.66665,1.222205555555556,0,0,0,0,0,0,0,0,25-35,1,1,1,1,1,1,1,1,1,1,1,0,10,10
Mel B,Maksim Chmerkoskiy,Singer/Rapper,International,England,32,5,2nd Place,2,8.0,8.0,8.0,,7.0,8.0,8.0,,9.0,9.0,9.0,,8.0,9.0,9.0,,10.0,9.0,10.0,,10.0,10.0,10.0,,9.0,9.0,9.0,,9.0,9.5,9.5,,10.0,10.0,10.0,,9.3333,9.3333,9.6666,,,,,,8.0,0.0,7.666666666666667,0.5773502691896258,9.0,0.0,8.666666666666666,0.5773502691896257,9.666666666666666,0.5773502691896257,10.0,0.0,9.0,0.0,9.333333333333334,0.2886751345948129,10.0,0.0,9.4444,0.19243084472090302,,,11.0,9.077773333333333,0.7875030081541605,10.0,7.666666666666667,8.222222222222223,9.7222,1.4999777777777776,0,0,0,1,0,0,0,0,25-35,1,1,1,1,1,1,1,1,1,1,1,0,10,10
Wayne Newton,Cheryl Burke,Singer/Rapper,Virginia,United States,65,5,Eliminated Week 3,10,6.0,7.0,6.0,,5.0,5.0,5.0,,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.333333333333333,0.5773502691896258,5.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,3.0,5.777777777777778,0.6938886664887107,6.333333333333333,5.0,5.777777777777778,,,0,0,0,1,0,0,0,0,>50,0,1,1,1,0,0,0,0,0,0,0,0,3,3
Marie Osmond,Jonathan Roberts,Singer/Rapper,Utah,United States,47,5,3rd Place,3,7.0,7.0,7.0,,8.0,8.0,8.0,,9.0,8.0,9.0,,9.0,9.0,8.0,,7.0,7.0,7.0,,8.0,8.0,7.0,,9.0,8.5,8.5,,8.0,8.5,8.0,,9.5,9.5,9.0,,8.0,7.5,7.5,,,,,,7.0,0.0,8.0,0.0,8.666666666666666,0.5773502691896257,8.666666666666666,0.5773502691896257,7.0,0.0,7.666666666666667,0.5773502691896258,8.666666666666666,0.2886751345948129,8.166666666666666,0.2886751345948129,9.333333333333334,0.2886751345948129,7.666666666666667,0.28867513459481287,,,11.0,8.083333333333332,0.7667874301023477,9.333333333333334,7.0,7.888888888888888,8.5,0.6111111111111116,0,0,0,1,0,0,0,0,35-50,0,1,1,1,1,1,1,1,1,1,1,0,10,10
Mark Cuban,Kym Johnson,TV Personality,Pennsylvania,United States,49,5,Eliminated Week 5,8,7.0,7.0,7.0,,6.0,6.0,6.0,,6.0,7.0,7.0,,7.0,8.0,7.0,,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,6.0,0.0,6.666666666666667,0.5773502691896258,7.333333333333333,0.5773502691896258,7.0,0.0,,,,,,,,,,,,,5.0,6.8,0.5055250296034366,7.333333333333333,6.0,6.555555555555556,,,0,0,1,0,0,0,0,0,35-50,0,1,1,1,1,1,0,0,0,0,0,0,5,5
Cristian de la Fuente,Cheryl Burke,Actor/Actress,International,Chile,34,6,3rd Place,3,7.0,7.0,7.0,,7.0,6.0,7.0,,8.0,8.0,9.0,,9.0,8.0,9.0,,7.0,8.0,8.0,,9.0,9.0,9.0,,7.5,7.5,8.0,,10.0,9.0,9.5,,9.5,9.0,9.5,,9.0,8.0,9.0,,,,,,7.0,0.0,6.666666666666667,0.5773502691896258,8.333333333333334,0.5773502691896257,8.666666666666666,0.5773502691896257,7.666666666666667,0.5773502691896258,9.0,0.0,7.666666666666667,0.28867513459481287,9.5,0.5,9.333333333333334,0.2886751345948129,8.666666666666666,0.5773502691896257,,,11.0,8.25,0.9662515072736714,9.5,6.666666666666667,7.333333333333333,9.0,1.666666666666667,1,0,0,0,0,0,0,0,25-35,1,1,1,1,1,1,1,1,1,1,1,0,10,10
Steve Guttenberg,Anna Trebunskaya,Actor/Actress,New York,United States,49,6,Eliminated Week 3,10,6.0,6.0,6.0,,6.0,5.0,5.0,,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,5.333333333333333,0.5773502691896258,7.0,0.0,,,,,,,,,,,,,,,,,3.0,6.111111111111111,0.8388704928078612,7.0,5.333333333333333,6.111111111111111,,,1,0,0,0,0,0,0,0,35-50,0,1,1,1,0,0,0,0,0,0,0,0,3,3
Priscilla Presley,Louis van Amstel,Actor/Actress,New York,United States,62,6,Eliminated Week 5,8,8.0,8.0,8.0,,7.0,7.0,7.0,,8.0,9.0,9.0,,7.0,7.0,8.0,,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,7.0,0.0,8.666666666666666,0.5773502691896257,7.333333333333333,0.5773502691896258,7.0,0.0,,,,,,,,,,,,,5.0,7.6,0.7226494462892931,8.666666666666666,7.0,7.888888888888888,,,1,0,0,0,0,0,0,0,>50,0,1,1,1,1,1,0,0,0,0,0,0,5,5
Marlee Matlin,Fabian Sanchez,Actor/Actress,Illinois,United States,42,6,Eliminated Week 6,7,7.0,7.0,8.0,,8.0,8.0,8.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,7.0,7.0,8.0,,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,7.333333333333333,0.5773502691896258,8.0,0.0,7.0,0.0,8.0,0.0,7.333333333333333,0.5773502691896258,7.0,0.0,,,,,,,,,,,6.0,7.444444444444444,0.45542003404264886,8.0,7.0,7.444444444444444,,,1,0,0,0,0,0,0,0,35-50,0,1,1,1,1,1,1,0,0,0,0,0,6,6
Shannon Elizabeth,Derek Hough,Actor/Actress,Texas,United States,34,6,Eliminated Week 7,6,7.0,7.0,7.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,9.0,10.0,9.0,,8.0,8.0,7.0,,8.0,8.0,8.0,,8.5,8.5,8.5,,,,,,,,,,,,,,,,,,7.0,0.0,8.0,0.0,8.0,0.0,9.333333333333334,0.5773502691896257,7.666666666666667,0.5773502691896258,8.0,0.0,8.5,0.0,,,,,,,,,7.0,8.071428571428571,0.7191632409931471,9.333333333333334,7.0,7.666666666666667,,,1,0,0,0,0,0,0,0,25-35,0,1,1,1,1,1,1,1,0,0,0,0,7,7
Marissa Jaret Winokur,Tony Dovolani,Actor/Actress,New York,United States,35,6,Eliminated Week 9,4,6.0,6.0,6.0,,7.0,7.0,7.0,,6.0,7.0,6.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,9.0,8.0,9.0,,9.0,8.5,8.5,,8.5,8.0,8.5,,8.5,9.0,8.5,,,,,,,,,,6.0,0.0,7.0,0.0,6.333333333333333,0.5773502691896258,8.0,0.0,8.0,0.0,8.666666666666666,0.5773502691896257,8.666666666666666,0.2886751345948129,8.333333333333334,0.2886751345948129,8.666666666666666,0.2886751345948129,,,,,9.0,7.740740740740741,1.0378634273483,8.666666666666666,6.0,6.444444444444444,8.666666666666666,2.2222222222222223,1,0,0,0,0,0,0,0,25-35,0,1,1,1,1,1,1,1,1,1,0,0,9,9
Jason Taylor,Edyta Sliwinska,Athlete,Pennsylvania,United States,33,6,2nd Place,2,7.0,8.0,7.0,,9.0,9.0,9.0,,8.0,7.0,8.0,,10.0,9.0,10.0,,9.0,9.0,9.0,,8.0,8.0,8.0,,9.5,8.5,9.5,,9.0,8.0,9.0,,9.0,9.5,9.0,,9.5,9.5,9.5,,,,,,7.333333333333333,0.5773502691896258,9.0,0.0,7.666666666666667,0.5773502691896258,9.666666666666666,0.5773502691896257,9.0,0.0,8.0,0.0,9.166666666666666,0.5773502691896257,8.666666666666666,0.5773502691896257,9.166666666666666,0.2886751345948129,9.5,0.0,,,11.0,8.716666666666667,0.7897882197771534,9.666666666666666,7.333333333333333,8.0,9.333333333333332,1.3333333333333321,0,1,0,0,0,0,0,0,25-35,0,1,1,1,1,1,1,1,1,1,1,0,10,10
Kristi Yamaguchi,Mark Ballas,Athlete,California,United States,36,6,1st Place,1,9.0,9.0,9.0,,9.0,9.0,9.0,,9.0,9.0,9.0,,10.0,9.0,10.0,,9.0,10.0,10.0,,10.0,10.0,10.0,,9.5,8.0,9.5,,8.5,9.5,9.5,,9.5,9.0,10.0,,10.0,10.0,10.0,,,,,,9.0,0.0,9.0,0.0,9.0,0.0,9.666666666666666,0.5773502691896257,9.666666666666666,0.5773502691896257,10.0,0.0,9.0,0.8660254037844386,9.166666666666666,0.5773502691896257,9.5,0.5,10.0,0.0,,,11.0,9.4,0.4172218523448575,10.0,9.0,9.0,9.75,0.75,0,1,0,0,0,0,0,0,35-50,0,1,1,1,1,1,1,1,1,1,1,0,10,10
Monica Seles,Jonathan Roberts,Athlete,International,Yugoslavia,34,6,Eliminated Week 2,11,5.0,5.0,5.0,,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,2.0,5.0,0.0,5.0,5.0,5.0,,,0,1,0,0,0,0,0,0,25-35,1,1,1,0,0,0,0,0,0,0,0,0,2,2
Penn Jillette,Kym Johnson,Magician,Massachusetts,United States,53,6,Eliminated Week 2,12,5.0,6.0,5.0,,6.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.333333333333333,0.5773502691896258,5.666666666666667,0.5773502691896258,,,,,,,,,,,,,,,,,,,2.0,5.5,0.23570226039551626,5.666666666666667,5.333333333333333,5.5,,,0,0,0,0,0,0,0,0,>50,0,1,1,0,0,0,0,0,0,0,0,0,2,2
Adam Carolla,Julianne Hough,Radio Personality,California,United States,43,6,Eliminated Week 4,9,5.0,5.0,5.0,,6.0,7.0,6.0,,7.0,7.0,7.0,,6.0,7.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,6.333333333333333,0.5773502691896258,7.0,0.0,6.333333333333333,0.5773502691896258,,,,,,,,,,,,,,,4.0,6.166666666666666,0.8388704928078611,7.0,5.0,6.111111111111111,,,0,0,0,0,0,0,0,1,35-50,0,1,1,1,1,0,0,0,0,0,0,0,4,4
Mario,Karina Smirnoff,Singer/Rapper,Maryland,United States,21,6,Eliminated Week 8,5,8.0,8.0,8.0,,9.0,8.0,9.0,,7.0,6.0,8.0,,8.0,7.0,9.0,,9.0,9.0,9.0,,9.0,9.0,10.0,,8.5,8.5,8.5,,9.0,8.5,9.0,,,,,,,,,,,,,,8.0,0.0,8.666666666666666,0.5773502691896257,7.0,1.0,8.0,1.0,9.0,0.0,9.333333333333334,0.5773502691896257,8.5,0.0,8.833333333333334,0.2886751345948129,,,,,,,8.0,8.416666666666668,0.7346308866924531,9.333333333333334,7.0,7.888888888888888,,,0,0,0,1,0,0,0,0,<25,0,1,1,1,1,1,1,1,1,0,0,0,8,8
Ted McGinley,Inna Brayer,Actor/Actress,California,United States,50,7,Eliminated Week 1,12,6.0,6.0,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.166666666666667,0.28867513459481287,,,,,,,,,,,,,,,,,,,,,1.0,6.166666666666667,,6.166666666666667,6.166666666666667,6.166666666666667,,,1,0,0,0,0,0,0,0,35-50,0,1,0,0,0,0,0,0,0,0,0,0,1,1
Cloris Leachman,Corky Ballas,Actor/Actress,Iowa,United States,82,7,Eliminated Week 6,7,6.0,5.0,5.0,,5.0,5.0,5.0,,6.0,5.0,5.0,,8.0,7.0,7.0,,7.0,7.0,7.0,,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,5.333333333333333,0.5773502691896258,5.0,0.0,5.333333333333333,0.5773502691896258,7.333333333333333,0.5773502691896258,7.0,0.0,5.0,0.0,,,,,,,,,,,6.0,5.833333333333333,1.0488088481701516,7.333333333333333,5.0,5.222222222222221,,,1,0,0,0,0,0,0,0,,0,1,1,1,1,1,1,0,0,0,0,0,6,6
Susan Lucci,Tony Dovolani,Actor/Actress,New York,United States,61,7,Eliminated Week 7,6,6.0,6.0,6.5,,7.0,7.0,7.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,7.0,7.0,8.0,,8.0,8.0,7.0,,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,6.166666666666667,0.28867513459481287,7.0,0.0,7.0,0.0,8.0,0.0,7.333333333333333,0.5773502691896258,7.666666666666667,0.5773502691896258,8.0,0.0,,,,,,,,,7.0,7.30952380952381,0.6556631603912025,8.0,6.166666666666667,6.722222222222222,,,1,0,0,0,0,0,0,0,>50,0,1,1,1,1,1,1,1,0,0,0,0,7,7
Cody Linley,Julianne Hough,Actor/Actress,Texas,United States,18,7,Eliminated Week 9,4,7.0,6.5,7.0,,7.0,7.0,7.0,,7.0,7.0,7.0,,7.0,8.0,8.0,,10.0,9.0,9.0,,8.0,8.0,7.0,,8.0,7.0,7.0,,8.0,8.0,8.0,,8.0,7.5,7.5,,,,,,,,,,6.833333333333333,0.28867513459481287,7.0,0.0,7.0,0.0,7.666666666666667,0.5773502691896258,9.333333333333334,0.5773502691896257,7.666666666666667,0.5773502691896258,7.333333333333333,0.5773502691896258,8.0,0.0,7.666666666666667,0.28867513459481287,,,,,9.0,7.611111111111111,0.7546154281781182,9.333333333333334,6.833333333333333,6.944444444444444,7.666666666666667,0.7222222222222232,1,0,0,0,0,0,0,0,<25,0,1,1,1,1,1,1,1,1,1,0,0,9,9
Misty May-Treanor,Maksim Chmerkoskiy,Athlete,California,United States,31,7,Withdrew,10,6.5,7.5,7.0,,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.5,7.0,0.0,,,,,,,,,,,,,,,,,,,,7.0,0.0,7.0,7.0,7.0,,,0,1,0,0,0,0,0,0,25-35,0,1,1,0,0,0,0,0,0,0,0,0,2,2
Maurice Greene,Cheryl Burke,Athlete,Kansas,United States,34,7,Eliminated Week 8,5,6.5,6.5,6.5,,7.0,6.0,6.0,,8.0,8.0,8.0,,6.0,7.0,7.0,,9.0,9.0,9.0,,7.0,7.0,7.0,,8.0,9.0,8.0,,8.0,8.0,8.0,,,,,,,,,,,,,,6.5,0.0,6.333333333333333,0.5773502691896258,8.0,0.0,6.666666666666667,0.5773502691896258,9.0,0.0,7.0,0.0,8.333333333333334,0.5773502691896257,8.0,0.0,,,,,,,8.0,7.479166666666667,0.9817279065706968,9.0,6.333333333333333,6.944444444444444,,,0,1,0,0,0,0,0,0,25-35,0,1,1,1,1,1,1,1,1,0,0,0,8,8
Warren Sapp,Kym Johnson,Athlete,Florida,United States,35,7,2nd Place,2,7.0,7.0,7.5,,8.0,8.0,8.0,,9.0,8.0,8.0,,8.0,7.0,7.0,,8.0,8.0,9.0,,8.0,9.0,8.0,,7.0,7.0,7.0,,9.5,8.5,9.0,,8.5,8.0,8.0,,9.0,9.5,9.0,,,,,,7.166666666666667,0.28867513459481287,8.0,0.0,8.333333333333334,0.5773502691896257,7.333333333333333,0.5773502691896258,8.333333333333334,0.5773502691896257,8.333333333333334,0.5773502691896257,7.0,0.0,9.0,0.5,8.166666666666666,0.2886751345948129,9.166666666666666,0.2886751345948129,,,11.0,8.083333333333334,0.7296625298090942,9.166666666666666,7.0,7.833333333333333,8.666666666666666,0.833333333333333,0,1,0,0,0,0,0,0,25-35,0,1,1,1,1,1,1,1,1,1,1,0,10,10
Jeffrey Ross,Edyta Sliwinska,Comedian,New Jersey,United States,43,7,Eliminated Week 1,13,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,4.0,4.0,4.0,,,0,0,0,0,0,1,0,0,35-50,0,1,0,0,0,0,0,0,0,0,0,0,1,1
Toni Braxton,Alec Mazo,Singer/Rapper,Maryland,United States,40,7,Eliminated Week 5,8,7.5,7.0,8.0,,7.0,8.0,8.0,,8.0,7.0,7.0,,7.0,7.0,8.0,,7.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,0.5,7.666666666666667,0.5773502691896258,7.333333333333333,0.5773502691896258,7.333333333333333,0.5773502691896258,7.333333333333333,0.5773502691896258,,,,,,,,,,,,,5.0,7.4333333333333345,0.14907119849998626,7.666666666666667,7.333333333333333,7.5,,,0,0,0,1,0,0,0,0,35-50,0,1,1,1,1,1,0,0,0,0,0,0,5,5
Lance Bass,Lacey Schwimmer,Singer/Rapper,Mississippi,United States,29,7,3rd Place,3,7.5,6.0,8.0,,7.0,6.0,7.0,,8.0,7.0,7.0,,9.0,8.0,9.0,,7.0,7.0,7.0,,9.0,9.0,9.0,,9.0,7.0,9.0,,8.5,7.5,9.0,,10.0,9.0,9.5,,9.0,9.0,9.5,,,,,,7.166666666666667,1.0408329997330665,6.666666666666667,0.5773502691896258,7.333333333333333,0.5773502691896258,8.666666666666666,0.5773502691896257,7.0,0.0,9.0,0.0,8.333333333333334,1.1547005383792517,8.333333333333334,0.7637626158259733,9.5,0.5,9.166666666666666,0.2886751345948129,,,11.0,8.116666666666667,1.0032355064896186,9.5,6.666666666666667,7.055555555555556,9.333333333333332,2.277777777777776,0,0,0,1,0,0,0,0,25-35,0,1,1,1,1,1,1,1,1,1,1,0,10,10
Kim Kardashian,Mark Ballas,TV Personality,California,United States,27,7,Eliminated Week 2,11,6.0,6.5,6.0,,6.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.166666666666667,0.28867513459481287,5.666666666666667,0.5773502691896258,,,,,,,,,,,,,,,,,,,2.0,5.916666666666667,0.3535533905932738,6.166666666666667,5.666666666666667,5.916666666666667,,,0,0,1,0,0,0,0,0,25-35,0,1,1,0,0,0,0,0,0,0,0,0,2,2
Rocco DiSpirito,Karina Smirnoff,TV Personality,New York,United States,41,7,Eliminated Week 4,9,6.0,5.5,6.0,,5.0,6.0,5.0,,7.0,7.0,6.0,,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.833333333333333,0.28867513459481287,5.333333333333333,0.5773502691896258,6.666666666666667,0.5773502691896258,6.0,0.0,,,,,,,,,,,,,,,4.0,5.958333333333334,0.5506729889333061,6.666666666666667,5.333333333333333,5.944444444444444,,,0,0,1,0,0,0,0,0,35-50,0,1,1,1,1,0,0,0,0,0,0,0,4,4
Brooke Burke,Derek Hough,TV Personality,Connecticut,United States,37,7,1st Place,1,8.0,8.0,8.5,,8.0,8.0,8.0,,9.0,10.0,9.0,,9.0,8.0,9.0,,10.0,9.0,10.0,,8.0,10.0,8.0,,10.0,10.0,10.0,,9.5,8.5,9.5,,8.0,8.5,8.0,,10.0,10.0,10.0,,,,,,8.166666666666666,0.2886751345948129,8.0,0.0,9.333333333333334,0.5773502691896257,8.666666666666666,0.5773502691896257,9.666666666666666,0.5773502691896257,8.666666666666666,1.1547005383792517,10.0,0.0,9.166666666666666,0.5773502691896257,8.166666666666666,0.2886751345948129,10.0,0.0,,,11.0,8.983333333333333,0.7595076377837501,10.0,8.0,8.5,9.083333333333332,0.5833333333333321,0,0,1,0,0,0,0,0,35-50,0,1,1,1,1,1,1,1,1,1,1,0,10,10
Gilles Marini,Cheryl Burke,Actor/Actress,International,France,33,8,2nd Place,2,8.0,8.0,8.0,,9.0,9.0,9.0,,9.0,9.0,9.0,,10.0,10.0,10.0,,10.0,9.0,10.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,9.0,9.0,9.5,,9.5,9.0,9.5,,10.0,10.0,10.0,,9.5,10.0,9.5,,8.0,0.0,9.0,0.0,9.0,0.0,10.0,0.0,9.666666666666666,0.5773502691896257,8.666666666666666,0.5773502691896257,9.0,0.0,9.166666666666666,0.2886751345948129,9.333333333333334,0.2886751345948129,10.0,0.0,9.666666666666666,0.2886751345948129,11.0,9.227272727272727,0.597553936536868,10.0,8.0,8.666666666666666,9.666666666666666,1.0,1,0,0,0,0,0,0,0,25-35,1,1,1,1,1,1,1,1,1,1,1,1,11,11
Denise Richards,Maksim Chmerkoskiy,Actor/Actress,Illinois,United States,38,8,Eliminated Week 3,12,6.0,6.0,6.0,,7.0,7.0,7.0,,5.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,7.0,0.0,5.333333333333333,0.5773502691896258,,,,,,,,,,,,,,,,,3.0,6.111111111111111,0.8388704928078612,7.0,5.333333333333333,6.111111111111111,,,1,0,0,0,0,0,0,0,35-50,0,1,1,1,0,0,0,0,0,0,0,0,3,3
David Alan Grier,Kym Johnson,Actor/Actress,Michigan,United States,52,8,Eliminated Week 5,9,6.0,7.0,6.0,,6.0,5.0,6.0,,8.0,8.0,8.0,,8.0,7.0,7.0,,7.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.333333333333333,0.5773502691896258,5.666666666666667,0.5773502691896258,8.0,0.0,7.333333333333333,0.5773502691896258,7.333333333333333,0.5773502691896258,,,,,,,,,,,,,5.0,6.933333333333333,0.9249624617007738,8.0,5.666666666666667,6.666666666666667,,,1,0,0,0,0,0,0,0,>50,0,1,1,1,1,1,0,0,0,0,0,0,5,5
