celebrity_name,season,ballroom_partner,celebrity_industry,celebrity_age,is_international,weeks_survived,season_avg_score,season_score_std,season_max_score,season_min_score,final_result,placement,fan_vote_estimate,fan_vote_std,fan_vote_ci_low,fan_vote_ci_high,fan_certainty,is_finalist,avg_fan_vote,fan_vote_records,is_Actor_Actress,is_Athlete,is_TV_Personality,is_Singer_Rapper,is_Model,is_Comedian,is_Social_Media_Personality,is_Radio_Personality
Jamie Lynn Spears,32,Alan Bersten,Actor/Actress,32,0,2.0,5.166666666666666,0.2357022603955156,5.333333333333333,5.0,Eliminated Week 2,13,0.008322146234535152,0.00755048372096102,0.0004999582520811471,0.023681275469207234,0.992506098857621,False,0.008322146234535152,1,1,0,0,0,0,0,0,0
Matt Walsh,32,Koko Iwasaki,Comedian,58,0,1.0,4.0,,4.0,4.0,Eliminated Week 1,14,0.006083844951457045,0.005836260061554175,0.0003155921991764118,0.017774788121692062,0.9941976042291445,False,0.006083844951457045,1,0,0,0,0,0,1,0,0
Joey Graziadei,33,Jenna Johnson,TV Personality,29,0,11.0,8.898148148148147,1.1620278146306604,10.666666666666666,7.0,1st Place,1,0.4504749772675935,0.11350877207690746,0.2980827812230434,0.6595265011495524,0.898062076452984,True,0.4504749772675935,1,0,0,1,0,0,0,0,0
Ilona Maher,33,Alan Bersten,Athlete,28,0,11.0,8.037037037037036,1.1925048852036486,9.5,6.0,2nd Place,2,0.2620767464274625,0.06299167112506344,0.15484774502099763,0.363743541067002,0.940741143288175,True,0.2620767464274625,1,0,1,0,0,0,0,0,0
Chandler Kinney,33,Brandon Armstrong,Actor/Actress,24,0,11.0,9.069444444444445,1.0663736576724772,10.666666666666666,7.666666666666667,3rd Place,3,0.15781763384221953,0.056120335435405684,0.05767315963175045,0.24524837259870835,0.9468617982701101,True,0.15781763384221953,1,1,0,0,0,0,0,0,0
Stephen Nedoroscik,33,Rylee Arnold,Athlete,26,0,,8.37037037037037,0.94658662285493,9.833333333333334,7.0,4th Place,4,0.08916181633913062,0.045270255689346076,0.02149847990077843,0.16940729323391465,0.9566903818003596,True,0.08916181633913062,1,0,1,0,0,0,0,0,0
Danny Amendola,33,Witney Carson,Athlete,39,0,,8.314814814814815,1.0118892000048323,9.333333333333334,6.666666666666667,5th Place,5,0.04046882612359382,0.032907685792411885,0.002999671227989004,0.10289380964676756,0.9681407290844521,True,0.04046882612359382,1,0,1,0,0,0,0,0,0
Dwight Howard ,33,Daniella Karagach,Athlete,38,0,7.0,7.821428571428571,1.2194683983618333,10.333333333333334,6.5,Eliminated Week 7,6,0.02852254566696303,0.023521396779118204,0.0016402610605885243,0.0756837841042608,0.9770191450289787,False,0.02852254566696303,1,0,1,0,0,0,0,0,0
Jenn Tran,33,Sasha Farber,TV Personality,26,0,6.0,7.875,1.4979152178945243,10.333333333333334,6.333333333333333,Eliminated Week 6,7,0.035014963126215506,0.03139113903072625,0.0020448352341793036,0.0999376707784698,0.9695642731037745,False,0.035014963126215506,1,0,0,1,0,0,0,0,0
Phaedra Parks,33,Val Chmerkovskiy,TV Personality,51,0,5.0,7.266666666666666,0.7226494462892934,8.0,6.333333333333333,Eliminated Week 5,8,0.015589258825173825,0.01413703279693243,0.0008630887815689896,0.044510348085548386,0.9860600369183411,False,0.015589258825173825,1,0,0,1,0,0,0,0,0
Brooks Nader,33,Gleb Savchenko,Model,27,0,4.0,7.072916666666667,0.9092980351164665,8.0,6.0,Eliminated Week 4,9,0.01874345163215274,0.01665721162932521,0.001041155111847509,0.052814062028198425,0.9836157050392335,False,0.01874345163215274,1,0,0,0,0,1,0,0,0
Eric Roberts,33,Britt Stewart,Actor/Actress,68,0,3.0,5.25,0.4330127018922193,5.75,5.0,Eliminated Week 3,10,0.009399984632272058,0.008583830372098266,0.0004833992752650206,0.026233227341760132,0.9914892246795872,False,0.009399984632272058,1,1,0,0,0,0,0,0,0
Reginald VelJohnson,33,Emma Slater,Actor/Actress,74,0,3.0,5.194444444444444,0.1734721666221776,5.333333333333333,5.0,Eliminated Week 3,10,0.008407488668232928,0.007649307996649482,0.0004855648415407054,0.02393509117297497,0.9924087597381896,False,0.008407488668232928,1,1,0,0,0,0,0,0,0
Tori Spelling,33,Pasha Pashkov,Actor/Actress,51,0,2.0,6.0,0.4714045207910312,6.333333333333333,5.666666666666667,Eliminated Week 2,12,0.008615667743686453,0.008146715054255385,0.0004870216170360612,0.025381934732289894,0.9919191175921087,False,0.008615667743686453,1,1,0,0,0,0,0,0,0
Anna Delvey,33,Ezra Sosa,Con artist,33,1,2.0,5.833333333333334,0.2357022603955156,6.0,5.666666666666667,Eliminated Week 2,12,0.007057978080262431,0.006517409516829088,0.0003522451820629469,0.01994382029123564,0.9935247920649901,False,0.007057978080262431,1,0,0,0,0,0,0,0,0
Robert Irwin,34,Witney Carson (Xoshitl Gomez week 9),Conservationist,22,1,11.0,8.838381818181817,1.2611715555487495,10.5,7.333333333333333,1st Place,1,0.4519145925263618,0.10871599365014567,0.3009201680625894,0.6577259324225312,0.9019442361499379,True,0.2590747177582024,2,0,0,0,0,0,0,0,0
Alix Earle,34,Val Chmerkovskiy (Joey Graziadei week 9),Social media personality,24,0,11.0,8.791666666666668,1.3628248848134037,10.75,6.5,2nd Place,2,0.2622811458236438,0.0680996530542338,0.1506172568509054,0.37437465704099765,0.9362422290284408,True,0.23739601530715387,2,0,0,0,0,0,0,0,0
Jordan Chiles,34,Ezra Sosa (Apolo Anton Ohno week 9),Athlete,24,0,11.0,8.588381818181817,1.5129982460416973,9.888866666666669,5.0,3rd Place,3,0.15616778314151378,0.05347074023323945,0.06816835096091843,0.24461720292012198,0.9492432602148959,True,0.12892297781103879,2,0,1,0,0,0,0,0,0
Dylan Efron,34,Daniella Karagach (Rumer Willis week 9),TV Personality,33,0,,8.404036363636363,1.596112392690756,10.5,5.0,4th Place,4,0.0893821282478768,0.04289137401274262,0.023638381801175994,0.16506384805550658,0.958872635174161,True,0.0893821282478768,1,0,0,1,0,0,0,0,0
Elaine Hendrix,34,Alan Bersten (Rashad Jennings week 9),Actor/Actress,55,0,,8.1856,1.2161109982234353,9.6666,6.0,5th Place,5,0.0402543502606043,0.03294058467811159,0.0025580877053646245,0.10396702730181051,0.9681098940570946,True,0.0402543502606043,1,1,0,0,0,0,0,0,0
Whitney Leavitt,34,Mark Ballas,TV Personality,32,0,10.0,8.970833333333335,1.2155832949302898,10.5,7.333333333333333,Eliminated Week 10,6,0.05593915617324417,0.0458631284176638,0.0033481432687046393,0.1484670368757463,0.9561480587932645,False,0.05593915617324417,1,0,0,1,0,0,0,0,0
Andy Richter,34,Emma Slater/Kaitlyn Bristowe (week 9),Comedian,59,0,9.0,6.398148148148148,1.1834930773762602,8.5,4.5,Eliminated Week 9,7,0.020443703305765233,0.017658279207963305,0.0012915474835370907,0.05621683258221439,0.9826481250447776,False,0.020443703305765233,1,0,0,0,0,0,1,0,0
Danielle Fishel,34,Pasha Pashkov,Actor/Actress,44,0,8.0,7.572916666666666,1.2539125276446228,9.25,6.0,Eliminated Week 8,8,0.01815115311701926,0.016350380825614623,0.0009656290978932082,0.051384852218325096,0.9839126534174831,False,0.01815115311701926,1,1,0,0,0,0,0,0,0
Jen Affleck,34,Jan Ravnik,TV Personality,26,0,7.0,7.297619047619047,0.884351016043245,8.5,6.0,Eliminated Week 7,9,0.01644439941869508,0.014463103389238006,0.0010421261197053214,0.04558184992314184,0.9857430956917823,False,0.01644439941869508,1,0,0,1,0,0,0,0,0
Scott Hoying,34,Rylee Arnold,Singer/Rapper,34,0,6.0,6.638888888888888,0.9569434365419623,7.5,5.0,Eliminated Week 6,10,0.011452605671988572,0.010405704561967554,0.0007487332722239954,0.03300505485070902,0.9897014590129628,False,0.011452605671988572,1,0,0,0,1,0,0,0,0
Hilaria Baldwin,34,Gleb Savchenko,Entrepreneur,41,0,4.0,7.25,0.3191423692521128,7.666666666666667,7.0,Eliminated Week 4,11,0.018529720635073757,0.01733907901845489,0.001076551490954449,0.05347246911880716,0.9829564406046567,False,0.018529720635073757,1,0,0,0,0,0,0,0,0
Lauren Jauregui,34,Brandon Armstrong,Singer/Rapper,29,0,3.0,6.5,0.5,7.0,6.0,Eliminated Week 3,12,0.006551814181498891,0.005989870590881371,0.00036530478765840865,0.019152778992752948,0.9940457943305501,False,0.006551814181498891,1,0,0,0,1,0,0,0,0
Corey Feldman,34,Jenna Johnson,Actor/Actress,54,0,2.0,4.75,0.3535533905932738,5.0,4.5,Eliminated Week 2,13,0.004817817168332223,0.0045867889969236336,0.0002724020706162638,0.014640924148138106,0.9954341535772101,False,0.004817817168332223,1,1,0,0,0,0,0,0,0
Baron Davis,34,Britt Stewart,Athlete,46,0,2.0,5.5,0.7071067811865476,6.0,5.0,Eliminated Week 2,13,0.006983556603626319,0.006323211490179412,0.00038490111887032563,0.019816857076237353,0.9937165202809782,False,0.006983556603626319,1,0,1,0,0,0,0,0,0
